"HAUS_CaughtInTheUndertow_G_R85a","Caught In The Undertow","Easy-going, everyone is high as a damn kite rock track","R85a4872"
"HAUS_CementShoes_Em_S75a","Cement Shoes","Tension drums with a sort of military feel","S75a0882"
"HAUS_AGoodFind_Am_R76b","A Good Find","Fun, Edgy and Confident 80's Pop Rock Track.","R76b0822"
"HAUS_CarburetorShuffle_Bm_R76b","Carburetor Shuffle ","Edgy,Upbeat and Energetic Funk Rock Track","R76b0832"
"HAUS_NashvilleHot_D_R76b","Nashville Hot","Edgy and Anthemic 80's Hairband Track","R76b0842"
"HAUS_RockMyWay_G_R76b","Rock My Way","Edgy and Upbeat 80's Hairband Vibe","R76b0852"
"HAUS_SmashAndCrash_D_R76b","Smash And Crash","Hard, Edgy and Aggressive 80's Hard Rock Vibe","R76b0862"
"HAUS_BlueWaterBeat_Dm_R37a","Blue Water Beat","Chase scene drums with a very Island feel","R37a2442"
"HAUS_PunchingBagDrums_Em_S60a","Punching Bag Drums","Big reverbed chase drums","S60a9042"
"HAUS_AddieLove_FSharp_R89a","Addie Love","Sad and Brooding Acoustic Post-Grunge Track.","R89a2242"
"HAUS_StraightAhead_C_R89a","Straight Ahead","Angry, Defiant and Aggressive Alternative Metal Track.","R89a2252"
"HAUS_Ageless_C_R89a","Ageless","Brooding and Contemplative Acoustic Post-Grunge Track.","R89a2262"
"HAUS_AprilFools_D_R89a","April Fools","Chill guitar with a pop rock drum beat.","R89a2272"
"HAUS_Still_E_R89a","Still","vibrato guitar with upbeat electronic drums.","R89a2282"
"HAUS_Awaken_E_R89a","Awaken","Confident and Hopeful Acoustic Post-Grunge Track","R89a2292"
"HAUS_Stars_F_R89a","Stars","Sounds like a sports competition ","R89a2302"
"HAUS_BackWoodsRetreat_C_R89a","Back Woods Retreat","Serious, Bitter and Edgy Acoustic Post-Grunge Track","R89a2312"
"HAUS_StPaul_A_R89a","St. Paul","Upbeat and hopeful track ","R89a2322"
"HAUS_Beefy_Csharp_R89a","Beefy","Edgy and defiant like a fight song with some spacey synth ","R89a2332"
"HAUS_BlockAndTackle_C_R89a","Block And Tackle","Heavy tom drum beat and alternative metal guitar riff.","R89a2342"
"HAUS_SouthSide_E_R89a","South Side","very chill ambient guitars","R89a2352"
"HAUS_MakingASoftLanding_C_R89a","Making A Soft Landing","Positive, Reflective and Hopeful Pop Song.","R89a2362"
"HAUS_BurningMotion_C_R89a","Burning Motion","Aggressive metal great background for racing or sports competition ","R89a2372"
"HAUS_Shrapnel_D_R89a","Shrapnel","Edgy and hard ","R89a2382"
"HAUS_Calling_C_R89a","Calling","Aggressive and edgy a competitive vibe ","R89a2392"
"HAUS_SecondCalling_C_R89a","Second Calling","Defiant and edgy ","R89a2402"
"HAUS_Sleeplessly_FSharp_R89a","Sleeplessly","Guitar rock hybrid with tension ","R89a2412"
"HAUS_CircusSanity_D_R89a","Circus Sanity","Rock guitar and percussion with an edge ","R89a2422"
"HAUS_CityShark_D_R89a","City Shark","Edgy and defiant industrial rock track ","R89a2432"
"HAUS_Reinforcements_Am_S89a","Reinforcements","A breath of fresh synths. ","S89a0012"
"HAUS_TalesOfAViking_NA_C46a","Tales Of A Viking","Big action sorta tribal, sorta military","C46a1472"
"HAUS_IntenseDrumChase_Am_C52a","Intense Drum Chase","Big reverbed drum chase","C52a0792"
"HAUS_Pipeline_NA_R37a","Pipeline","Driving, pounding drum only track. Chase scene","R37a2452"
"HAUS_ThunderHole_NA_R37a","Thunder Hole","Drum beat that is tense and sexy at the same time, WHO KNEW???","R37a2462"
"HAUS_BeatDown_NA_R67a","Beat Down","Chase drums on a 2 drum sets with a little percussion fill for good measure","R67a2252"
"HAUS_Psychee_NA_R85a","Psychee","Drum tension with a 60's breakbeat feel","R85a4882"
"HAUS_ChasingDrum_NA_R67a","Chasing Drum","Big exciting chase scene drums. mostly tom toms with fast triplets on the turnarounds","R67a2262"
"HAUS_AdrenalineRushdie_NA_S86a","Adrenaline Rushdie","Fast and driving drums tension","S86a0352"
"HAUS_StayInYourLane_NA_S75a","Stay In Your Lane","Tight drums and percussion chase track","S75a0892"
"HAUS_RipTide_NA_S87e","Rip Tide","Drum chase that starts simple and builds and builds","S87e0052"
"HAUS_Realtime_NA_S87f","Realtime","Ambient huge percussion","S87f0012"
"HAUS_4FloorRetroDrumTrash_Am_C52a","4 Floor Retro Drum Trash","Hey that old 80's drum machine still works!!!!","C52a0802"
"HAUS_MonumentalRebound_D_C52a","Monumental Rebound","Overall positive track with building feel good vibe","C52a0812"
"HAUS_BamBoomCrash_Dbm_R73a","Bam Boom Crash","Jazzy track with emphasis on drums","R73a5882"
"HAUS_Armageddon_Abm_R76a","Armageddon","Fast-paced percussion with an edgy beat ","R76a1322"
"HAUS_BigKahuna_Gm_R76a","Big Kahuna","Drums with a bit of a marching band, action vibe","R76a1332"
"HAUS_Mavericks_Gm_R76a","Mavericks","Drums with an action vibe","R76a1342"
"HAUS_MaxDamage_Ebm_R76a","Max Damage","Drums suitable for an action scene","R76a1352"
"HAUS_WaitingForTheCall_Cm_R25a","Waiting For The Call","Hybrid with marimba sound very light tension ","R25a2532"
"HAUS_MetalDamage_Am_R76a","Metal Damage","Action drum beat ","R76a1362"
"HAUS_PrepareForWar_Bm_R76a","Prepare For War","As the title describes serious drums ","R76a1372"
"HAUS_RenegadeOnTheOpenSeas_Dm_R76a","Renegade On The Open Seas ","Drums with a defiant and adventurous tone ","R76a1382"
"HAUS_StompedOut_Gm_R76a","Stomped Out","Drum beat with claps ","R76a1392"
"HAUS_StormIsComing_Gm_R76a","Storm Is Coming","Action drum beat ","R76a1402"
"HAUS_ThunderDrums_Ebm_R76a","Thunder Drums","As the title describes drums with building intensity ","R76a1412"
"HAUS_OldAndCranky_Gm_R85a","Old And Cranky","Fun drum beat with lots of hi hat ","R85a4892"
"HAUS_TakeASnapshot_Ebm_R85a","Take A Snapshot","drums and cymbals upbeat ","R85a4902"
"HAUS_Switcheroo_Abm_R85a","Switcheroo","drums and cymbals positive, upbeat ","R85a4912"
"HAUS_ItsLikeClockWork_Am_R89a","It's Like Clock Work","Dark and tense industrial with drum beat ","R89a2442"
"HAUS_Darabuka_Cm_R89a","Darabuka","Fun upbeat drums with a bit of a marching band feel ","R89a2452"
"HAUS_OceanDrums_Dbm_R89a","Ocean Drums","ominous sounding percussion ","R89a2462"
"HAUS_StandOff_Dbm_R89a","Stand Off","Fast paced percussion upbeat drums","R89a2472"
"HAUS_KeepOnRunning_Abm_S24a","Keep On Running","Percussion with a sense of urgency ","S24a0512"
"HAUS_LightsOutAt6_Bm_S24a","Lights Out At 6","Upbeat drums ready for a competition ","S24a0522"
"HAUS_Pacing_Fm_S24a","Pacing","Percussion with a building confident energy","S24a0532"
"HAUS_BeatStalker_Fm_S24a","Beat Stalker","Definitely getting after the beat on this track upbeat and energetic ","S24a0542"
"HAUS_AllTeams_Am_S33a","All Teams","Revved up beat ready for action and/or a competition ","S33a7662"
"HAUS_IntoTheRed_Am_S33a","Into The Red","Percussion with an edgy frantic feel ","S33a7672"
"HAUS_LoudNoise_Am_S33a","Loud Noise","Tense and ominous percussion - like someone is coming for you ","S33a7682"
"HAUS_TheRush_Dm_S33a","The Rush","Hybrid with building tension steady beat","S33a7692"
"HAUS_Thunderbolt_Am_S33a","Thunderbolt","Title describes the track well dark and ominous percussion like a storm is coming ","S33a7702"
"HAUS_WaveDance_Am_S33a","Wave Dance","Hybrid industrial with a sense of darkness ","S33a7712"
"HAUS_AllTheCreeps_Fm_C32b","All The Creeps","Amid a pulsating rhythm and eerie synths, your fate has been decided. It does not look good.  ","C32b2112"
"HAUS_BeforeTheyCame_Ebm_C32b","Before They Came","Slow moving and creepy. Haunting synths. ","C32b2122"
"HAUS_EvilInPureForm_Dbm_C32b","Evil In Pure Form","The moment has come, and time is not on your side. Searing synths with light yet demanding beat. ","C32b2132"
"HAUS_NoWitnesses_Gm_C32b","No Witnesses","Echoes of untimely fate. Intense drone with killer strings. ","C32b2142"
"HAUS_NobodyLeaves_Dm_C32b","Nobody Leaves","Configuring the truth. ","C32b2152"
"HAUS_StillHope_Gbm_C32b","Still Hope","Drones and synths. The sound of contemplation. ","C32b2162"
"HAUS_StressedTillBreaking_Am_C32b","Stressed Till Breaking","Dark confusion. ","C32b2172"
"HAUS_TheyAreClose_Dbm_C32b","They Are Close","Dark pads with a climbing double bass figure","C32b2182"
"HAUS_Wardom_Dm_S89a","Wardom","Entering the upside down... or your family Christmas.","S89a0022"
"HAUS_Warepic_Em_S89a","Warepic","The decision is made, but the outcome uncertain. ","S89a0032"
"HAUS_Warsend_Gm_S89a","Warsend","The act of perseverance. Synth heavy track with melodic strings. ","S89a0042"
"HAUS_SeniorMarch_Am_R13a","Senior March","A friendly and uplifting orchestral soundtrack with a sense of adventure.","R13a8372"
"HAUS_Supervision_Dm_R13a","Supervision","Mysterious and suspenseful, with pizzicato strings and short repetitive percussion.","R13a8382"
"HAUS_RememberTheMoment_Am_R25a","Remember The Moment","Minimal and melancholic, with a soft repeated piano motif that adds a touch of tension.","R25a2542"
"HAUS_BumpAndRunCoverage_Db_R48a","Bump And Run Coverage","A positive track with some country influences and a driving Rock beat that gets slightly mysterious in the middle.","R48a2152"
"HAUS_Ghoul_Eb_R85a","Ghoul","A calmer, more tranquil version of an anthemic pop song with solo piano and soft drums.","R85a4922"
"HAUS_HeavinessWeighs_D_S60a","Heaviness Weighs","A reflective and melancholic track with nostalgic synths.","S60a9052"
"HAUS_ChocolateChunk_Am_C46a","Chocolate Chunk","When your drip is on check and the town is calling your name. ","C46a1482"
"HAUS_CookiePower_Dm_R25a","Cookie Power","Swag. Just swag. ","R25a2552"
"HAUS_Cookilicious_C_R25a","Cookilicious","Turn the lights off. Let's get funky, millennium style. ","R25a2562"
"HAUS_GirlComeOn_Am_R76a","Girl, Come On","Hey ya'll. Clap yo hands and boogie. ","R76a1422"
"HAUS_DoMyThang_Am_R76a","Do My Thang","A little uptown groove. ","R76a1432"
"HAUS_GetReady_Am_R76a","Get Ready","I gotta a feelin...it's going to be a good one. ","R76a1442"
"HAUS_LetLoose_A_R76a","Let Loose","Big band vibes with modern pop swing. ","R76a1452"
"HAUS_LikeWhatYouSee_Am_R76a","Like What You See?","When the only pounding you hear is the heart in your chest. Dance. ","R76a1462"
"HAUS_ThaFunk_ASharp_R76a","Tha Funk","The sound of martini glasses clicking, filling with vodka. ","R76a1472"
"HAUS_ThaJackpot_A_R76a","Tha Jackpot","It begins funky, get's a little groovy, really, it's just an all around good time. ","R76a1482"
"HAUS_WontStop_Am_R76a","Won't Stop","Let's dance with those vintage moves. ","R76a1492"
"HAUS_CookiePrices_C_S33a","Cookie Prices","Waves and waves of rhythmic horn and guitar picking. ","S33a7722"
"HAUS_CookieSale_Am_S33a","Cookie Sale","When you are on that high...accompanied by a horn section.","S33a7732"
"HAUS_GoodTimesBaking_Dm_S33a","Good Times Baking","Surf tactics spiced with up tempo percussion and dirty guitar. ","S33a7742"
"HAUS_HeyThere_Am_S33a","Hey There","We're bringing sexy back in 2020, that's a fact. ","S33a7752"
"HAUS_HighSchools_Am_S33a","High Schools","A 1960's hybrid mixed with 80's flair. ","S33a7762"
"HAUS_WidelyPopular_Fsharpm_S33a","Widely Popular","Horns enhance everything! ","S33a7772"
"HAUS_DoYaHearMeNow_Cm_S60a","Do Ya Hear Me Now","Can you or do you hear me now? I said let's DANCE. ","S60a9062"
"HAUS_GetItGoing_Am_S60a","Get It Going","Give me a beat, add a horn, let's get it going. ","S60a9072"
"HAUS_LetsGetThisGoing_C_S60a","Lets Get This Going","Old school horns with modern percussion and more. ","S60a9082"
"HAUS_PartyUpPartyDown_Am_S60a","Party Up, Party Down","Hypnotizing, thudding bass. ","S60a9092"
"HAUS_Dye_E_S87a","Dye","Clap yo hands and dance. ","S87a0012"
"HAUS_DarkAndHeavy_Cm_S33a","Dark And Heavy","Dark and mysterious, with menacing low orchestral sounds and electronic soundscapes.","S33a7782"
"HAUS_BeforeTheDarkTimes_Dsharpm_S33a","Before The Dark Times","Dark and mysterious, with an otherworldly quality. ","S33a7792"
"HAUS_InsideOut_Gm_R48a","Inside Out","Slow moving, melancholic duduks with a mysterious element.","R48a2162"
"HAUS_DollarsWorth_Dm_S33a","Dollars Worth","A mysterious orchestral soundtrack with a sense of exploration and adventure.","S33a7802"
"HAUS_JustGone_Gm_S33a","Just Gone","A mysterious, slow moving piano with a feeling of uncertainty and a slightly melancholic undertone.","S33a7812"
"HAUS_JustAnotherDay_Dsharpm_S33a","Just Another Day","A tense and mysterious orchestral soundtrack with moments of melancholy.","S33a7822"
"HAUS_LostSeconds_Am_S33a","Lost Seconds","Unsettling and dark, with nervous percussion, lots of harmonic clashes and syncopated strings that add to the overall suspense.","S33a7832"
"HAUS_MorningTown_Am_S33a","Morning Town","When the storm has passed and you can see the rays of sunshine peeking through the clouds again.","S33a7842"
"HAUS_NotJustFields_Gm_S33a","Not Just Fields","A poignant reflection on what could have been if things were different.","S33a7852"
"HAUS_OldFamily_Csharpm_S33a","Old Family","A dark and melancholic track with a sense of regret.","S33a7862"
"HAUS_Aeterna_Em_C46a","Aeterna","A melancholic orchestral track, sad strings ","C46a1492"
"HAUS_TheFields_C_C46a","The Fields","Orchestral sad piano with a beautifully haunting feel ","C46a1502"
"HAUS_CalmShallRise_C_C52a","Calm Shall Rise","Uplifting piano orchestral with strings and percussion ","C52a0822"
"HAUS_CrisisOfConfidence_Eb_R37a","Crisis Of Confidence","Sad piano track introspective ","R37a2472"
"HAUS_BitterDefeat_D_R82a","Bitter Defeat","A downtrodden hybrid track - bitter defeat describes it well ","R82a5932"
"HAUS_FootballFieldOfDreams_C_R82a","Football Field Of Dreams","A haunting dream-like hybrid with a melancholy feel ","R82a5942"
"HAUS_ItsALongWalkHome_D_R82a","It's A Long Walk Home","A bit of a mysterious hybrid a little scary ","R82a5952"
"HAUS_StadiumLights_C_R82a","Stadium Lights","Melancholy hybrid track with strings and organ starts off sad but brightens slightly toward the end ","R82a5962"
"HAUS_PensiveDesperation_Em_R94a","Pensive Desperation","Orchestral track with an ominous and sad feeling strings ","R94a0882"
"HAUS_QuickDrive_C_S33a","Quick Drive","Am uplifting and building piano track with lush synth pads and strings ","S33a7872"
"HAUS_TheTree_Fm_S33a","The Tree","Sad piano with synth and strings ","S33a7882"
"HAUS_UpNorth_Dm_S33a","Up North","Starts in the lower register with piano and wind instruments - the vibe says ""someone is up to no good"" ","S33a7892"
"HAUS_GoFarther_C_S60a","Go Farther","Ambient new age quiet track ","S60a9102"
"HAUS_IceAndStrings_Em_S60a","Ice And Strings","Orchestral strings, a bit sad and serious ","S60a9112"
"HAUS_Absent_Cm_S84a","Absent","A somber piano track with strings ","S84a0512"
"HAUS_AwayFrom_Cm_S84a","Away From","Piano and strings evokes a reflective sad mood ","S84a0522"
"HAUS_BornInto_Bm_S84a","Born Into","Deep piano notes with strings - sad, contemplative ","S84a0532"
"HAUS_FromAllAcross_Cm_S84a","From All Across","Sad with high piano notes and strings ","S84a0542"
"HAUS_Suddenly_Ebm_S84a","Suddenly","Suspenseful piano with bright high piano notes and darker strings ","S84a0552"
"HAUS_BelleGlade_Gm_S85a","Belle Glade","Piano, guitar, strings and synth melancholy rock track that builds and then quiets again ","S85a0742"
"HAUS_BreakDown_Fm_S85a","Break Down","Hybrid orchestral sounding track in the beginning more industrial toward the end with percussion, creates a tense and mysterious mood ","S85a0752"
"HAUS_DeepestThoughts_Am_S85a","Deepest Thoughts","Hybrid, industrial feel with ethereal and serious tones, sound of church bells in the background ","S85a0762"
"HAUS_Defeated_Am_S85a","Defeated","Orchestral strings a feeling of ominous defeat as in game of thrones or outlander ","S85a0772"
"HAUS_Gloom_Dm_S85a","Gloom","Gloomy rock guitar with a melancholic tone ","S85a0782"
"HAUS_TheDeepHeartland_Gm_S85a","The Deep Heartland","Feels like people heading somewhere no one wants to go, but they have to - orchestral ominous track","S85a0792"
"HAUS_JoelsTheme_Dm_S85a","Joel's Theme","Deep piano notes at first relenting to brighter, higher notes a contemplative track ","S85a0802"
"HAUS_OdettaOblique_Ebm_S85a","Odetta Oblique","Deep and dark sounding orchestral almost industrial hybrid very ominous - something wicked this way comes","S85a0812"
"HAUS_RunRabbitRun_Dm_S85a","Run Rabbit Run","A tense and ominous hybrid, a feeling that something or someone is out there watching ","S85a0822"
"HAUS_FishingPole_E_S87g","Fishing Pole","Poppy Electro track with ""OOOs"" and ""Ohs""  a bit funky ","S87g0012"
"HAUS_BurlyQ_C_R37a","Burly Q","Saucy and Bawdy big band swing","R37a2482"
"HAUS_BabyComeOverHere_Cm_S60a","Baby Come Over Here","Sexy and a little tense swing","S60a9122"
"HAUS_Burly1_G_S87e","Burly 1","Uptempo swing with record pops","S87e0062"
"HAUS_TakeItEasyNow_G_R82a","Take It Easy Now","Laid back, groovy Latin Pop with ""feel good"" vibes.","R82a5982"
"HAUS_PlayTime_C_R82a","Play Time","Just let your hair down and enjoy life a little!","R82a5992"
"HAUS_PlayingMonkeySeeMonkeyDo_G_R82b","Playing Monkey See, Monkey Do","Groovy Reggae vibes with a slightly playful quality.","R82b0032"
"HAUS_ChildrenInSands_E_S33a","Children In Sands","Fun and upbeat 80's vibes with a confident and friendly mood.","S33a7902"
"HAUS_SeaDance_C_S33a","Sea Dance","The Far East meets Americana folk.","S33a7912"
"HAUS_VampireWeekday_E_S60a","Vampire Weekday","A ""feel good"", determined indie Rock track with an anthemic quality.","S60a9132"
"HAUS_PlayfulCuriosity_A_S86a","Playful Curiosity","Positive and uplifting pop with a bright solo piano and a confident drum beat.","S86a0362"
"HAUS_OceanIntrospection_Fm_R37a","Ocean Introspection","Meditative and reflective.","R37a2492"
"HAUS_Thoughtful_G_R37a","Thoughtful","A slow moving meditative electronic track with a peaceful quality.","R37a2502"
